Sensor: LSM6DSL Accelerometer
Vendor: STM
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
474292307743371;-1.4054;9.4834;1.9573;
474292327667409;0.3531;9.1758;3.1053;
474292347702678;-0.5411;11.7340;-0.5626;
474292367751794;-0.1365;10.3633;1.2594;
474292387666486;-0.8619;8.9340;1.8411;
474292407681063;-0.1856;9.8833;1.1899;
474292427670332;0.9325;11.0959;0.1903;
474292447766986;-0.8847;10.1754;0.0503;
474292467749255;-0.0682;8.5437;2.8012;
474292487675640;-0.0275;10.4172;1.5730;
474292507663217;-0.9110;11.8106;-2.1536;
474292527890986;1.0355;9.3565;1.2103;
474292547697717;-0.1041;7.9392;4.1887;
474292567666140;-1.3048;10.9295;0.6309;
474292587665793;-0.4441;11.7879;-1.5874;
474292607692370;0.2418;8.8885;3.1927;
474292627742986;-0.0790;8.0816;3.8882;
474292647687370;-1.2725;11.3198;0.2550;
474292667685409;-0.6129;11.4790;-0.5602;
474292687690947;1.1851;7.9775;2.2087;
474292707657793;-0.3412;7.8757;2.6073;
474292727683601;-0.5698;10.5465;0.4836;
474292747674755;0.2251;10.5489;0.1580;
474292770745101;0.0634;9.2859;1.4724;
474292787958024;0.5291;8.9304;2.7078;
474292807645409;-0.0922;9.1722;3.0382;
474292827636101;-0.4932;10.7907;0.0539;
474292847648678;1.0690;9.6606;1.4329;
474292867637909;-1.1576;9.4487;2.2517;
474292887758755;-0.3136;10.3753;0.8835;
474292907690178;0.8511;10.2963;0.3232;
474292927679793;-0.7338;9.5301;1.1492;
474292947693409;-0.2801;8.7556;2.4660;
474292967657332;0.3065;9.4942;2.0399;
474292987664101;-0.2023;10.7428;0.5315;
474293007687062;-0.0658;9.5553;2.2206;
474293027667524;-0.5016;9.4056;2.8575;
474293047654216;-1.2067;10.3693;-0.6764;
474293067660447;1.0475;9.2572;1.4377;
474293087658447;-0.0766;9.1949;2.0506;
474293107661870;-1.1049;10.3238;-0.0144;
474293127670985;0.4238;9.0513;2.5905;
474293147666985;0.0958;9.5756;1.4413;
474293167665216;-0.0718;9.8713;0.7242;
474293187684062;-0.6644;9.7588;2.9772;
474293207668408;-0.7063;10.2304;0.9062;
474293227667524;1.0199;9.3087;1.7801;
474293247696601;-0.4381;9.1459;1.4676;
474293267662716;-1.0104;10.0090;1.3431;
474293287720216;0.1736;9.6247;0.6069;
474293307701331;0.1101;9.8761;1.0762;
474293327678101;-1.0032;9.6594;1.1408;
474293347665139;-0.2634;9.8450;1.0379;
474293367773870;-0.9888;10.1813;0.6871;
474293387680678;0.5171;8.9447;3.1328;
474293407702408;-0.3388;10.6590;1.3060;
474293427664831;-1.4796;11.2372;-0.7422;
474293447728216;0.6883;8.4420;2.7701;
474293467677524;-0.7661;9.0644;1.7502;
474293487664331;-0.7015;11.4527;0.0874;
474293507662677;0.4956;10.6757;0.2382;
474293527650639;-1.0295;9.1506;1.2570;
474293547682600;-0.6393;9.2249;1.5203;
474293567666254;0.5878;11.1031;0.8739;
474293587644716;-0.8655;11.4778;-1.6053;
474293607650754;0.3867;7.6327;4.3335;
474293627655408;-0.2981;9.7671;1.3228;
474293647677408;0.0958;12.5336;-2.0303;
474293667660754;0.1736;9.9814;2.3655;
474293687645293;-0.0766;8.1223;3.5135;
474293707737985;-0.5650;10.0221;0.0539;
474293727676639;0.8523;10.8613;1.1576;
474293748739216;-0.0491;9.7935;2.3032;
474293767668485;0.0168;9.7145;1.4617;
474293788455331;-1.6819;9.3374;-0.7841;
474293807657677;-0.6955;9.5804;0.7111;
474293827646139;1.9357;9.6558;0.3843;
474293847665216;-2.0662;10.8421;-1.4413;
474293867651869;-1.4545;9.0166;0.8835;
474293887642869;2.4756;7.9128;5.8083;
474293907652100;-1.2342;11.4634;-2.0901;
474293927652446;-0.5734;11.3988;0.0251;
474293947660331;-0.2586;8.1750;5.0709;
474293967665100;-1.0606;10.1359;2.6252;
474293987683292;-0.3747;11.6502;-2.1272;
474294007675023;-0.3100;9.3613;1.1636;
474294027750177;-0.3974;8.7640;3.0873;
474294047671292;0.8404;9.6043;0.0335;
474294067691985;-1.3815;10.5261;-2.2326;
474294088262792;1.3384;7.2939;3.0394;
474294107683023;1.5550;8.2851;2.3403;
474294127679792;-2.2314;10.8972;-3.1987;
474294147734485;-0.5064;8.3282;1.4629;
474294167670215;1.2929;7.2341;3.9002;
474294187662292;-0.5052;9.4798;-0.4393;
474294207759062;0.2179;8.8466;-0.6165;
474294227670254;-1.0906;7.9906;1.7011;
474294247738254;0.2239;9.7971;1.3838;
474294267653177;0.3017;9.9515;1.3838;
474294287684946;-0.5459;9.1937;-0.1089;
474294307669292;-1.2701;8.7520;1.8926;
474294327715061;1.0570;9.9479;1.9166;
474294347737408;-1.3539;11.9890;0.2646;
474294367695831;-0.7398;9.5744;2.8790;
474294387677869;0.2693;9.9359;2.5917;
474294407759177;0.0814;12.4654;0.5207;
474294427747100;-0.3244;11.3665;-0.5339;
474294447752138;-1.3671;10.1825;2.1069;
474294467668831;-0.2658;11.0552;1.9944;
474294487682331;0.9481;12.3972;1.5060;
474294507667946;-1.7454;11.3138;-0.1413;
474294527649946;-0.8404;9.4547;2.2266;
474294547756907;1.0259;9.4236;3.1101;
474294567671907;-1.5383;11.3952;-1.8723;
474294587742484;0.6500;9.4272;1.3731;
474294607710446;-0.2035;8.0984;1.9046;
474294627676830;-0.8140;10.0305;0.1688;
474294647673484;0.1484;10.0676;1.5227;
474294667681407;-1.0965;9.5253;-0.5100;
474294687692484;-0.2777;8.1930;3.4500;
474294707679369;1.1648;8.3127;1.8519;
474294727684523;-0.7865;10.4758;-1.9848;
474294747675523;-1.5107;9.7743;-0.1915;
474294767675753;-0.3962;8.8813;2.9006;
474294787656638;0.5602;9.7659;1.0678;
474294807650138;-0.0156;9.9790;1.1181;
474294827633869;-1.3767;9.6450;1.9178;
474294847643100;0.0802;9.8497;0.9637;
474294867702715;-0.9266;10.2424;1.2594;
474294887775407;-1.7968;10.4603;-0.4405;
474294907655907;0.4465;8.5066;2.5678;
474294927737753;0.9074;8.9495;1.4569;
474294947681523;-1.9836;10.8852;-0.2801;
474294967659484;-0.9936;10.0102;1.2318;
474294987658215;1.4030;9.3039;2.3750;
474295007692830;-0.1628;10.4926;0.6440;
474295027663676;-0.9242;9.7061;1.6125;
474295047665753;-0.4537;10.0545;1.8531;
474295067692869;0.0634;10.9870;0.3962;
474295087666715;-0.5555;9.4846;2.3463;
474295107693484;-1.1684;10.7404;0.9948;
474295127663292;0.4525;10.4172;0.7518;
474295147674561;0.7614;10.2125;2.2254;
474295167654869;-2.1368;10.5884;2.2027;
474295187662061;-0.0587;9.9862;0.5255;
474295207672599;0.3484;10.1670;0.3029;
474295227664522;-0.6524;10.1730;0.2933;
474295247673176;-0.6668;9.4966;2.7090;
474295267661176;-0.5962;10.5824;-0.2263;
474295287660407;-0.1137;10.2544;0.8894;
474295307759522;-0.4417;8.7125;3.0358;
474295327665407;-0.6967;9.8593;0.5327;
474295347651253;0.7230;9.7193;0.6776;
474295367747138;-0.6596;8.9507;2.7150;
474295387657638;-1.2378;9.8857;0.9002;
474295407664445;1.1887;10.5034;0.3232;
474295427760253;-0.0024;9.9515;-0.7063;
474295447671022;-1.3910;8.7460;1.8902;
474295467739330;-0.4214;9.3170;2.2410;
474295487734561;0.0802;11.0349;-2.0051;
474295507674176;0.5243;9.7085;0.1856;
474295527658138;-1.2893;7.9116;3.1340;
474295547716214;-1.4377;10.0233;0.2490;
474295567686214;1.1911;10.3789;-2.0746;
474295587665214;-0.6213;8.5748;1.6951;
474295607700984;-1.8591;9.7360;0.4525;
474295627749176;0.5411;9.5349;1.8531;
474295647673022;0.5926;9.8390;0.1736;
474295667743984;-0.6883;9.3122;0.5567;
474295687816368;-0.9792;9.4571;0.9924;
474295707670637;-0.7075;9.7899;0.3926;
474295727948176;0.6500;8.9376;0.4633;
474295748460984;0.4525;10.2256;1.4389;
474295767826791;-1.9668;11.4287;0.7769;
474295787650560;-0.3184;9.6139;1.7992;
474295807648599;0.8248;9.9419;2.6205;
474295827645137;-0.3005;11.3294;0.1221;
474295847641022;-0.1879;9.1147;2.6480;
474295867650945;-0.3855;10.2987;2.3056;
474295887658676;0.0084;11.6849;-1.5933;
474295907665560;-0.2047;10.6255;0.5052;
474295927645176;-0.9002;8.1355;4.1264;
474295947684060;-0.0215;8.7951;1.6376;
474295967676445;-0.1736;11.5185;-1.0654;
474295987765906;-0.6440;11.0552;0.5088;
474296007670753;-0.1616;7.9140;4.4867;
474296027673329;-0.5052;9.8916;0.2933;
474296047811176;-0.9792;11.1558;-0.9984;
474296067682637;0.4956;8.6359;2.0231;
474296087762329;-0.8416;10.2711;0.6835;
474296107766214;-0.5351;10.3238;-1.6077;
474296127762637;0.0515;8.5569;2.0770;
474296147670022;-0.9349;9.2955;1.6963;
474296167762676;-0.3472;10.2687;0.7123;
474296187662560;0.1065;11.2970;-0.9780;
474296207758906;-0.5830;8.8849;3.6990;
474296227771868;-0.9134;9.2440;2.5654;
474296247673022;-0.4956;11.2132;-0.0120;
474296267675714;0.3711;10.3513;0.4357;
474296287763560;0.2083;8.7676;4.1970;
474296307912175;-1.4090;10.7069;0.4178;
474296327683560;0.1927;9.7755;0.8428;
474296347883560;0.9828;8.4874;2.4337;
474296367682060;-0.8332;9.2979;0.1808;
474296387747252;-1.0068;10.2101;0.8080;
474296407754983;-0.1808;10.5333;0.5064;
474296427662445;-0.0192;9.4391;0.9409;
474296447666445;-0.2682;8.6874;2.8287;
474296467659406;-0.8691;10.3238;0.1856;
474296487751329;-0.2490;10.5010;-0.6345;
474296507751791;0.5746;9.8126;2.0123;
474296527654598;-0.3017;9.4236;1.9501;
474296547775444;-0.8547;9.6822;0.0156;
474296567732175;-0.0886;9.8545;1.2450;
474296587650906;-0.0982;9.2608;1.4126;
474296607741291;0.2682;9.3757;2.8455;
474296627660137;-0.8847;10.4148;-0.5064;
474296647660444;-0.5878;9.6486;0.9110;
474296667682367;0.4992;9.0321;3.6667;
474296687663291;-0.2682;10.2496;-0.2550;
474296707666675;-1.1756;10.0221;-0.3316;
474296727663291;-0.0970;8.9220;2.2649;
474296747730867;0.1353;10.2436;1.9932;
474296768057060;-0.6069;10.5919;0.6213;
474296787696098;-0.3819;9.9156;1.5000;
474296807648675;-0.2155;9.5433;2.2984;
474296827647944;0.3268;10.3250;1.5598;
474296847655752;-0.6069;11.0864;-0.1101;
474296867652483;-0.2981;10.0916;0.4920;
474296887672521;-0.1927;9.0417;2.1967;
474296907685906;0.0658;10.6171;1.2151;
474296927678290;-0.1748;10.3094;0.0563;
474296947759444;-0.8068;9.5074;1.8567;
474296967669675;-0.7482;10.8433;2.4361;
474296987679329;-0.6895;10.1993;-1.7370;
474297007675021;1.3072;8.5521;0.6656;
474297027683790;-2.3391;8.0074;2.8371;
474297047672175;0.9756;10.2113;0.2526;
474297067674944;-0.5339;11.9171;-2.2661;
474297087772521;-0.8380;7.1371;5.4336;
474297107753906;0.0060;9.4475;1.8938;
474297127651598;-0.9002;12.3433;-3.2777;
474297147664444;0.9469;9.5229;0.7434;
474297167746136;-0.5124;7.2544;5.2265;
474297187672059;-1.6113;11.5580;-0.7829;
474297207672636;-0.4669;11.8034;-2.3020;
474297227685444;1.5586;8.4384;2.0997;
474297247682790;-1.0606;7.8901;4.3479;
474297267681329;-1.6340;10.9738;-0.5890;
474297287677752;0.1568;11.9830;-0.5303;
474297307725021;0.2215;8.6670;4.6196;
474297327678752;-1.2522;9.8952;1.0534;
474297347676752;-1.1911;11.6167;-1.4892;
474297367674790;0.6177;8.9723;1.1145;
474297387667252;0.7087;7.8506;3.2238;
474297407674213;-1.4329;10.0999;-0.0814;
474297427679944;-0.9948;10.6458;-0.9732;
474297447663482;1.1384;8.7029;1.9178;
474297467679252;-0.3675;7.9104;2.0303;
474297487669713;-0.8140;9.4236;0.2167;
474297507861944;-0.4274;10.3944;0.1353;
474297527668444;0.1113;9.4391;0.9469;
474297547727405;-0.3316;8.6574;4.7285;
474297567675059;-0.6165;10.0784;-0.7985;
474297587759944;-0.1257;9.4523;1.3635;
474297607789021;-0.3268;8.8597;1.5024;
474297627738136;-0.8990;10.0461;-0.0611;
474297647753598;-0.2346;9.7588;0.0814;
474297667714982;-0.0730;8.8573;0.5064;
474297687653328;-1.2737;10.1754;0.9469;
474297707695751;-0.6285;9.8090;1.1959;
474297727731482;0.1532;9.7899;0.1772;
474297747661213;-0.6440;9.7025;1.5658;
474297767658290;-0.5519;9.2069;1.8962;
474297787647059;-0.1915;11.1582;-0.6572;
474297807648905;-0.7685;10.4220;0.4034;
474297827666136;-0.2658;9.1435;1.9166;
474297847649367;-0.7901;10.4914;-0.1808;
474297867726751;0.1568;10.6434;-0.4453;
474297887665020;-0.3005;10.0784;0.9601;
474297907675982;-1.4976;9.4176;1.7573;
474297927708790;-0.3591;10.5836;0.3663;
474297947678405;0.7949;11.2623;-0.2849;
474297967670751;-0.7242;9.7456;1.7717;
474297987823482;-1.3048;9.3805;2.0758;
474298007669943;-0.1592;11.0217;-0.2873;
474298027679367;0.0096;10.8194;-0.3831;
474298047666443;0.0730;9.2955;2.5379;
474298067679059;-1.3886;10.1694;0.2622;
474298087670290;0.1448;11.4790;-0.8368;
474298107674020;0.4752;9.3506;-0.5399;
474298127757520;-1.7909;8.1044;1.1696;
474298147676174;-0.6955;9.2536;1.2067;
474298167674789;0.8631;10.6243;-0.7697;
474298187676713;-1.1492;10.0437;-0.3591;
474298207673789;-1.7418;8.0170;1.7573;
474298227684443;0.7949;8.0206;1.5000;
474298247684136;-0.3304;9.9168;0.4597;
474298267682597;-0.6692;9.6115;0.5112;
474298287686443;-0.7530;9.0369;1.2139;
474298307672520;-0.3304;8.8909;0.9996;
474298327686905;-0.3687;9.9754;0.1329;
474298347745366;-0.6105;9.9946;-0.2526;
474298367681328;-0.1269;8.3115;1.1097;
474298387759135;0.4609;9.0513;1.3072;
474298407665482;-0.6764;10.5824;-1.3803;
474298427697097;-0.7350;9.5397;0.1676;
474298447679251;-0.0898;9.0094;1.9537;
474298467655982;0.8799;10.5321;0.9493;
474298487675020;-0.7961;11.0038;-0.0503;
474298507659251;-0.8523;9.4427;1.9525;
474298527676943;0.1089;9.4020;2.6360;
474298547654558;0.3651;11.2001;1.1696;
474298567730828;-1.0187;10.2939;-0.2741;
474298587726289;-0.4393;8.5593;2.8323;
474298607653366;0.3579;10.3693;0.4956;
474298627661097;-0.7350;11.3581;-0.8607;
474298647655443;-0.8452;10.0844;1.1839;
474298667678789;0.0587;9.2332;0.3017;
474298687653097;-0.5674;10.1454;-0.3723;
474298707653674;-0.6428;9.4152;-0.7494;
474298727668135;0.1125;9.2452;0.7649;
474298747665943;-0.1664;10.2987;-0.2753;
474298767664058;-0.6560;9.5481;0.4824;
474298787773174;-0.6764;8.7317;0.7147;
474298807781212;-0.2933;8.9495;0.2801;
474298827658097;-0.1353;10.3525;-0.0239;
474298847651443;-1.3180;9.6822;-0.2083;
474298867639212;-1.1660;8.0325;0.1939;
474298887639020;0.4693;8.8286;1.0175;
474298907728289;0.1604;9.9659;-1.8711;
474298927681520;-1.6185;9.6426;0.2119;
474298947665404;-0.7805;9.3601;2.4110;
474298967657712;0.4357;9.7875;-0.5076;
474298987663212;-0.4154;9.9802;0.4345;
474299007661866;-0.9254;9.3757;0.5710;
474299027662635;-0.8763;10.1885;1.5814;
474299047669673;-0.7219;12.0740;1.4006;
474299067667520;0.4501;9.6558;0.6021;
474299087669866;-0.2358;8.7029;2.2027;
474299107667866;-0.1257;10.7524;-0.2765;
474299127760750;-1.3994;11.7926;-2.2398;
474299147671096;0.9242;9.7217;1.2977;
474299167663096;0.5890;8.8681;0.4010;
474299187653212;-1.3024;10.1083;-1.7490;
474299207665366;-0.2909;10.5500;-0.1137;
474299227664173;0.5986;9.1135;2.0985;
474299247665019;-0.9349;9.9491;0.1867;
474299267663366;-0.7817;10.0137;-0.0503;
474299287670904;0.3340;9.2632;0.8487;
474299307665673;-0.4190;9.2201;1.2426;
474299327758981;-1.2929;9.6043;-0.2885;
474299347690019;0.1317;9.9742;-0.3699;
474299367662712;0.5866;9.7815;1.0810;
474299387675481;-2.0518;10.0161;0.3424;
474299407666096;-2.0830;10.2077;0.5818;
474299427664904;0.6955;9.8557;0.3974;
474299447668789;0.5243;10.1203;0.2406;
474299467671750;-1.7358;11.0349;2.5079;
474299487668942;-2.1117;11.3006;-0.0275;
474299507669327;0.7805;10.2412;-0.9301;
474299527685173;0.5028;7.8111;2.7461;
474299547681865;-0.1772;8.5162;3.5578;
474299567733212;-2.1332;12.5121;-6.2608;
474299587745865;1.0918;6.7062;4.6352;
474299607670981;0.4561;5.2684;4.7669;
474299627669635;0.1137;12.3972;-4.3479;
474299647665481;-1.5323;12.7611;-3.3363;
474299667666058;1.3324;7.3538;5.7808;
474299687669365;-0.6428;7.8063;4.6220;
474299707669173;0.2251;13.1262;-1.6676;
474299727674288;-1.4473;12.7372;-2.7605;
474299747690211;0.8966;7.4939;3.9636;
474299767814211;-1.4772;8.3210;4.0725;
474299787670211;-0.7889;12.8114;-2.7461;
474299807653558;0.0611;9.5624;2.3308;
474299827657404;-0.3723;7.6974;4.1599;
474299847702019;-1.2809;10.9666;-1.1325;
474299867702134;-0.4741;11.0828;-1.7813;
474299887703750;0.8104;8.3414;2.4600;
474299907666404;-0.6309;8.4408;2.2206;
474299927754211;-0.3017;10.7679;-1.1516;
474299947676519;0.2598;10.1873;-0.2693;
474299967683173;-0.2334;8.0445;2.8347;
474299987674057;-0.0970;9.1255;1.2821;
474300007671711;-0.4657;11.5317;0.1353;
474300027679442;-0.2370;10.0269;1.0391;
474300047682288;0.4274;7.6136;2.7186;
474300067678442;-0.5686;10.7452;-0.4214;
474300087682480;-0.6704;10.6315;-1.1001;
474300107674057;0.4681;8.9914;2.2254;
474300127677134;0.3807;8.7831;1.9501;
474300147682250;-0.7051;10.3825;0.4968;
474300167673442;-0.4932;11.0145;0.5722;
474300187674980;-0.2921;9.4667;2.4924;
474300207673288;0.7745;9.5960;2.4421;
474300227671673;0.0670;10.8577;1.2857;
474300247680673;-1.0690;10.6207;1.9321;
474300267674288;0.0395;10.0114;1.1109;
474300287680865;0.7302;9.7121;2.2386;
474300307682442;-1.2234;10.6841;1.7202;
474300327679173;0.8547;11.7771;0.6728;
474300347720134;-0.6321;9.6426;-0.0395;
474300367741942;-0.4010;8.3953;0.4178;
474300387675749;-1.1349;7.5046;-1.9585;
474300407665634;0.1640;10.6889;3.1089;
474300427655942;-0.0874;12.0680;-0.6764;
474300447669826;-0.7685;9.4104;-2.0207;
474300467667326;-1.4114;6.3075;3.3076;
474300487671326;2.1907;6.0693;6.4308;
474300507669249;0.2430;11.9423;-3.0634;
474300527662557;-2.3631;13.7523;-1.9154;
474300547665634;1.4808;7.2544;6.1579;
474300567729672;0.1077;9.0884;-1.4222;
474300587653403;-1.6520;11.9590;-7.1347;
474300607661557;1.9261;9.6774;0.9062;
474300627648211;0.0491;6.5410;5.4492;
474300647653672;-1.1349;10.5321;0.4130;
474300667991134;-1.2246;13.5069;-1.1576;
474300687655172;1.7119;9.1075;2.8228;
474300707726057;-0.9182;7.1515;3.7182;
474300727652942;0.0622;10.0724;0.4908;
474300751339057;0.0048;10.4495;1.2486;
474300767681634;1.0235;9.9778;1.6340;
474300787658711;0.6141;10.2340;1.6963;
474300807695095;-2.9341;10.5357;-0.6033;
474300827705441;0.3041;9.3960;0.6931;
474300847644134;1.7502;8.9088;0.3089;
474300867691595;-0.2298;10.5680;-0.4585;
474300887745711;-1.8615;10.0341;0.3747;
474300907753941;-0.7997;9.5517;2.3355;
474300927737711;1.1887;10.1706;-0.3065;
474300947693787;0.5399;10.1359;-0.7889;
474300967753864;-2.1105;9.0824;1.8507;
474300987732326;-0.8440;9.1925;0.9182;
474301007676211;1.6137;10.7176;-0.1161;
474301027672441;-0.3340;10.5429;0.6668;
474301047684018;-1.4784;8.7041;1.8244;
474301067667710;0.6297;9.9659;0.0994;
474301087682326;0.6333;10.6267;-0.9828;
474301107669403;-0.6273;9.8593;0.1580;
474301127708134;-1.3276;8.9555;1.4413;
474301147689826;-0.1939;8.8573;-0.4310;
474301167771749;0.8296;9.1901;0.7242;
474301187677633;-0.4597;9.8785;1.9465;
474301207669903;-2.0782;9.9156;-0.1341;
474301227676710;0.5686;9.3206;1.1157;
474301247682980;0.4645;8.6766;2.4110;
474301267677749;-0.0982;10.1981;0.9613;
474301287665056;-0.6907;11.0133;-0.1149;
474301307668056;-1.3156;8.4839;0.4585;
474301327665480;0.7709;8.7364;3.3555;
474301347694710;1.0151;11.3389;-0.1832;
474301367680633;-1.3695;12.3445;-2.3942;
474301387740095;-1.6903;7.5226;3.1711;
474301407667018;-0.0108;7.7285;3.4058;
474301427701749;2.1201;11.5101;-2.8108;
474301447740018;0.3508;10.7955;-2.2517;
474301467668172;-1.9309;7.4819;3.5099;
474301487753556;-0.8715;8.9471;1.3001;
474301507682402;1.8866;12.1063;-1.5191;
474301527755479;0.3508;10.0102;3.1663;
474301547681479;-0.7171;7.8183;1.2893;
474301567695479;0.3112;11.0313;-2.7988;
474301587676595;-0.2035;10.5273;-0.7374;
474301607678441;-0.2526;8.2408;2.5594;
474301627678018;-0.6093;10.0305;0.9792;
474301647685018;-1.0068;10.8601;-2.6217;
474301668217287;1.0391;9.6666;1.6472;
474301687684479;-1.7011;8.5629;4.0103;
474301707677979;0.2310;11.2276;0.1018;
474301727678518;0.3855;11.7053;-1.4641;
474301747676710;-0.4633;8.7867;3.1173;
474301768003633;-1.7705;7.9116;3.3327;
474301787665479;1.3024;10.9583;0.3603;
474301807653518;0.0168;10.9810;-0.7757;
474301827651825;-1.3874;6.6188;3.8247;
474301847663248;-1.3120;8.2588;1.4952;
474301867638171;0.5363;11.5700;-2.8994;
474301887662248;1.6891;11.0732;-0.2430;
474301907654671;-2.5139;8.3486;4.0199;
474301927663402;-1.9692;8.7855;2.0877;
474301947662248;1.8902;10.7811;-0.7841;
474301967667018;0.7362;10.4519;0.6524;
474301987665671;-1.0977;9.0537;1.1983;
474302007659710;-0.4166;9.3087;2.1213;
474302027652748;0.5722;10.8745;1.6664;
474302047662017;0.0192;9.3410;0.5495;
474302067667171;-0.8475;8.3701;1.0654;
474302087659979;0.0120;9.9204;1.0798;
474302107668287;0.7721;11.5820;0.7997;
474302127656402;-1.3994;9.7540;0.6728;
474302147665902;-2.3882;8.3199;3.9421;
474302167680787;0.5830;9.4810;1.2594;
474302187728864;1.6843;11.1713;-1.5909;
474302207659671;-1.3336;10.3034;0.3819;
474302227659902;-0.3412;7.5357;6.8151;
474302247660171;-1.3120;10.7033;-0.7398;
474302267668171;0.0263;10.3813;-1.4772;
474302287671594;1.8675;7.4723;2.2482;
474302307666940;-1.8148;9.5577;0.5195;
474302327678017;-2.3296;10.7727;-1.6017;
474302347666056;1.6652;8.4994;2.3894;
474302367677633;0.9170;8.7568;2.2350;
474302387732556;-1.2450;11.1606;-0.2227;
474302407659902;-1.8280;10.2891;-0.8009;
474302427662094;1.0295;8.4791;1.2330;
474302447667248;1.1720;9.2416;1.2869;
474302467662979;-1.1600;11.1570;-2.6743;
474302487655094;-1.1576;10.3022;-0.3519;
474302507726786;1.0666;8.3282;2.8683;
474302527671479;-0.3053;9.2751;0.5878;
474302547668825;-0.0670;10.6877;1.0403;
474302567747902;0.4872;9.3889;2.9449;
474302587733748;-1.2665;11.0672;2.0435;
474302607663902;-0.1879;11.4335;0.0838;
474302627661363;-0.2095;9.9060;1.3815;
474302647666825;-0.7721;9.8701;1.1612;
474302667772248;0.0419;10.6303;1.0367;
474302687738632;-0.0443;11.6238;-0.5902;
474302707667248;-1.5095;10.5848;0.3136;
474302727675402;-0.1173;9.7276;1.5526;
474302751941209;-0.0335;12.5552;-0.2729;
474302787672325;1.2474;8.3199;-4.0223;
474302807644709;-3.4824;8.4982;3.8128;
474302827643440;-0.2849;11.1558;-1.2761;
474302847644632;1.9800;13.9175;-9.2320;
474302867691594;3.1161;4.3000;8.1104;
474302887643632;-3.9241;4.6687;7.2999;
474302907641863;-3.4824;11.9890;-2.3260;
474302927648478;4.6232;12.0225;-1.8747;
474302947674594;3.3734;3.4201;8.2121;
474302967693940;-5.1080;6.7528;1.7071;
474302987769401;-1.2163;12.6965;-7.1730;
474303007684363;3.1987;8.8442;0.6800;
474303027661671;0.2574;3.8906;7.4508;
