Sensor: LSM6DSO Acceleration Sensor
Vendor: STM
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
1028175990160625;-0.1149;9.7303;0.8931;
1028176010158191;-0.1293;9.7279;0.8763;
1028176030155824;-0.1461;9.7184;0.8452;
1028176050153457;-0.1580;9.7040;0.8524;
1028176070151023;-0.1461;9.7016;0.8739;
1028176090148589;-0.1365;9.6848;0.8787;
1028176110146222;-0.1197;9.6944;0.8667;
1028176130143855;-0.1317;9.6896;0.8859;
1028176150141421;-0.1772;9.7064;0.9002;
1028176170139054;-0.1676;9.7160;0.8955;
1028176190136687;-0.1772;9.7184;0.9074;
1028176210134320;-0.1508;9.7184;0.8811;
1028176230131886;-0.1389;9.7375;0.8835;
1028176250128886;-0.1197;9.7303;0.8524;
1028176270125819;-0.1508;9.7160;0.8619;
1028176290123385;-0.1149;9.7040;0.8811;
1028176310120951;-0.1676;9.7136;0.8787;
1028176330118151;-0.1197;9.6992;0.8643;
1028176350115784;-0.1437;9.6753;0.8595;
1028176370113350;-0.1221;9.6872;0.8931;
1028176390110950;-0.1221;9.7208;0.8859;
1028176410108583;-0.1293;9.7184;0.8643;
1028176430106149;-0.1484;9.7040;0.8691;
1028176450103715;-0.1772;9.7064;0.8835;
1028176470101348;-0.1604;9.7399;0.8979;
1028176490098981;-0.1676;9.7255;0.8979;
1028176510096547;-0.1317;9.7016;0.8715;
1028176530094180;-0.1604;9.7136;0.8739;
1028176550091813;-0.1604;9.7016;0.8787;
1028176570089379;-0.1939;9.6801;0.8667;
1028176590086912;-0.1293;9.6801;0.8619;
1028176610084412;-0.1508;9.6801;0.8691;
1028176630081912;-0.1532;9.7160;0.8883;
1028176650079345;-0.1532;9.7088;0.8883;
1028176670076845;-0.1293;9.7208;0.8787;
1028176690074345;-0.1389;9.7112;0.8835;
1028176710071845;-0.1389;9.7184;0.8763;
1028176730069278;-0.1365;9.7255;0.8667;
1028176750066778;-0.1197;9.6992;0.8572;
1028176770064278;-0.1365;9.6848;0.8548;
1028176790061711;-0.1293;9.7040;0.8667;
1028176810059177;-0.1556;9.7136;0.8835;
1028176830056710;-0.1580;9.6992;0.8739;
1028176850054876;-0.1868;9.6944;0.8715;
1028176870053042;-0.1652;9.6992;0.8739;
1028176890050575;-0.1484;9.7064;0.8691;
1028176910048108;-0.1484;9.7208;0.8763;
1028176930046008;-0.1724;9.7064;0.8619;
1028176950043474;-0.1724;9.7040;0.8572;
1028176970041007;-0.1604;9.6968;0.8835;
1028176990038540;-0.1748;9.7016;0.8907;
1028177010035973;-0.1484;9.7208;0.8979;
1028177030033506;-0.1269;9.7112;0.8548;
1028177050031139;-0.1221;9.7351;0.8715;
1028177070028839;-0.1269;9.7160;0.8811;
1028177090026539;-0.1341;9.7040;0.8883;
1028177110024339;-0.1413;9.7016;0.8500;
1028177130022205;-0.1149;9.6753;0.8428;
1028177150020005;-0.1245;9.7016;0.8763;
1028177170017871;-0.1484;9.7160;0.8955;
1028177190015737;-0.1580;9.7184;0.9026;
1028177210013603;-0.1508;9.7016;0.8619;
1028177230011403;-0.1772;9.6872;0.8715;
1028177250009903;-0.1700;9.7184;0.8931;
1028177270007069;-0.1580;9.7208;0.8619;
1028177290004169;-0.1508;9.7088;0.8667;
1028177310001969;-0.1532;9.7064;0.8811;
1028177329999835;-0.1604;9.6992;0.8572;
1028177349997701;-0.1269;9.7016;0.8428;
1028177369995501;-0.1413;9.6968;0.8763;
1028177389993367;-0.1413;9.7136;0.8763;
1028177409991200;-0.1149;9.7255;0.8667;
1028177429988966;-0.1221;9.7040;0.8595;
1028177449986732;-0.1556;9.7064;0.8883;
1028177469984598;-0.1604;9.7016;0.8931;
1028177489982464;-0.1724;9.7112;0.8715;
1028177509980264;-0.1724;9.7016;0.8763;
1028177529978130;-0.1676;9.6944;0.8548;
1028177549975996;-0.1796;9.6920;0.8787;
1028177569973862;-0.1700;9.7112;0.8667;
1028177589971662;-0.1580;9.7112;0.8907;
1028177609969528;-0.1580;9.7064;0.8548;
1028177629967361;-0.1149;9.7136;0.8835;
1028177649965027;-0.1125;9.7136;0.8595;
1028177669962627;-0.0982;9.7064;0.8595;
1028177689960227;-0.1293;9.7279;0.8524;
1028177709957793;-0.1484;9.6896;0.8835;
1028177729955226;-0.1389;9.7208;0.8955;
1028177749952726;-0.1532;9.6920;0.8883;
1028177769950226;-0.1317;9.6896;0.8835;
1028177789947659;-0.1461;9.6824;0.8859;
1028177809945092;-0.1508;9.6944;0.8763;
1028177829942592;-0.1556;9.6896;0.8715;
1028177849939458;-0.1556;9.7184;0.8643;
1028177869937624;-0.1556;9.7136;0.8763;
1028177889935857;-0.1724;9.7255;0.8739;
1028177909933390;-0.1676;9.7160;0.8715;
1028177929930856;-0.1700;9.7160;0.8715;
1028177949928322;-0.1484;9.7064;0.8859;
1028177969925855;-0.1604;9.6896;0.8907;
1028177989923388;-0.1508;9.6896;0.8811;
1028178009920854;-0.1341;9.6896;0.8739;
1028178029918387;-0.1365;9.6992;0.8572;
1028178049915920;-0.1173;9.7040;0.8595;
1028178069913420;-0.1245;9.7064;0.8524;
1028178089910153;-0.1269;9.7255;0.8524;
1028178109907653;-0.1317;9.7184;0.8811;
1028178129905186;-0.1556;9.7232;0.8955;
1028178149936152;-0.1700;9.7136;0.8835;
1028178169967152;-0.1437;9.7160;0.8811;
1028178189998252;-0.1891;9.6896;0.8931;
1028178210029352;-0.1963;9.6872;0.8739;
1028178230060452;-0.1963;9.6872;0.8835;
1028178250090918;-0.1772;9.7184;0.8548;
1028178270121784;-0.1700;9.6968;0.8619;
1028178290152184;-0.1580;9.7112;0.8955;
1028178310183284;-0.1389;9.7255;0.8739;
1028178330213750;-0.1101;9.7351;0.8452;
1028178350244916;-0.1030;9.7136;0.8883;
1028178370276016;-0.1245;9.6992;0.8787;
1028178390307182;-0.1125;9.7088;0.8763;
1028178410338348;-0.0982;9.7232;0.8787;
1028178430369448;-0.0910;9.6848;0.9170;
1028178450400548;-0.1269;9.6896;0.8715;
1028178470431681;-0.1341;9.7255;0.8524;
1028178490462814;-0.1437;9.7088;0.8787;
1028178510493880;-0.1724;9.7016;0.8835;
1028178530525013;-0.1844;9.7208;0.8859;
1028178550556146;-0.1939;9.7208;0.8572;
1028178570587212;-0.1868;9.7160;0.8883;
1028178590618312;-0.1796;9.6920;0.8907;
1028178610649478;-0.2083;9.6992;0.8763;
1028178630680644;-0.1772;9.7040;0.8643;
1028178650711744;-0.1628;9.7279;0.8763;
1028178670742844;-0.1389;9.7160;0.8572;
1028178690774710;-0.1341;9.7208;0.8572;
1028178710805810;-0.1365;9.7136;0.8619;
1028178730836876;-0.1245;9.7136;0.8739;
1028178750834509;-0.1245;9.7232;0.8931;
1028178770832109;-0.1149;9.7088;0.8667;
1028178790829609;-0.1197;9.7136;0.8835;
1028178810827109;-0.1389;9.6944;0.8835;
1028178830824609;-0.1149;9.7184;0.8763;
1028178850822809;-0.1245;9.7279;0.8739;
1028178870820542;-0.1508;9.7279;0.8643;
1028178890818742;-0.1700;9.6968;0.8595;
1028178910816242;-0.1748;9.7040;0.8595;
1028178930814375;-0.1772;9.6968;0.8931;
1028178950811808;-0.1868;9.6824;0.8548;
1028178970809308;-0.1844;9.6824;0.8667;
1028178990806808;-0.1628;9.7016;0.8667;
1028179010804274;-0.1508;9.7160;0.8739;
1028179030801807;-0.1484;9.7136;0.8811;
1028179050799340;-0.1484;9.7064;0.8787;
1028179070796806;-0.1413;9.7016;0.8835;
1028179090794272;-0.1317;9.7184;0.8739;
1028179110791805;-0.1101;9.7255;0.8548;
1028179130789338;-0.1125;9.7232;0.8380;
1028179150786804;-0.1317;9.6896;0.8619;
1028179170784337;-0.1484;9.6968;0.8811;
1028179190781837;-0.1484;9.7088;0.8739;
1028179210779303;-0.1652;9.6872;0.8619;
1028179230776803;-0.1700;9.6944;0.8763;
1028179250774436;-0.1724;9.7112;0.8739;
1028179270771369;-0.1652;9.7232;0.8763;
1028179290768235;-0.1748;9.7184;0.8548;
1028179310765868;-0.1724;9.6944;0.9002;
1028179330763501;-0.1748;9.7064;0.8883;
1028179350760434;-0.1484;9.7064;0.8643;
1028179370758000;-0.1508;9.7112;0.8619;
1028179390755633;-0.1389;9.6872;0.8763;
1028179410753266;-0.1317;9.6872;0.8667;
1028179430750832;-0.1389;9.6944;0.8715;
1028179450748398;-0.1269;9.7136;0.8595;
1028179470746031;-0.1006;9.7184;0.8691;
1028179490743664;-0.1077;9.7327;0.8787;
1028179510741230;-0.1293;9.7088;0.8691;
1028179530738863;-0.1461;9.7208;0.8691;
1028179550736496;-0.1245;9.7232;0.8595;
1028179570734062;-0.1293;9.7184;0.8619;
1028179590731628;-0.1604;9.6872;0.8715;
1028179610729228;-0.1652;9.6872;0.8739;
1028179630726861;-0.2035;9.6944;0.8643;
1028179650724427;-0.2083;9.6872;0.8763;
1028179670722060;-0.1844;9.7016;0.8739;
1028179690719693;-0.1796;9.7040;0.8811;
1028179710717259;-0.1532;9.7136;0.8619;
1028179730714825;-0.1556;9.7375;0.8643;
1028179750712458;-0.1389;9.7471;0.8715;
1028179770710091;-0.1365;9.7088;0.8787;
1028179790707657;-0.1365;9.6896;0.8931;
1028179810705257;-0.1508;9.6896;0.8691;
1028179830702823;-0.1197;9.7088;0.8763;
1028179850700323;-0.1221;9.6992;0.8787;
1028179870698456;-0.1365;9.6992;0.8907;
1028179890696656;-0.1437;9.7136;0.8739;
1028179910694156;-0.1245;9.7016;0.8811;
1028179930691589;-0.1461;9.7255;0.8691;
1028179950689722;-0.1748;9.7064;0.8667;
1028179970687222;-0.1628;9.7208;0.8811;
1028179990684722;-0.1484;9.7064;0.8715;
1028180010682155;-0.1484;9.7112;0.8691;
1028180030679688;-0.1652;9.6920;0.8787;
1028180050677221;-0.1796;9.6920;0.8763;
1028180070674687;-0.1604;9.6992;0.8548;
1028180090671453;-0.1652;9.7016;0.8619;
1028180110668986;-0.1508;9.7088;0.8835;
1028180130666519;-0.1389;9.6777;0.8691;
1028180150663985;-0.1245;9.7160;0.8787;
1028180170661518;-0.1437;9.6944;0.8763;
1028180190659051;-0.1532;9.7064;0.8859;
1028180210656584;-0.1341;9.7232;0.8715;
1028180230654017;-0.1317;9.7088;0.8715;
1028180250650817;-0.1341;9.7064;0.8619;
1028180270647417;-0.1341;9.7184;0.8667;
1028180290644350;-0.1484;9.6968;0.8595;
1028180310642083;-0.1604;9.6944;0.8691;
1028180330639849;-0.1676;9.6872;0.8787;
1028180350637682;-0.1796;9.7016;0.8715;
1028180370635448;-0.1652;9.7040;0.8500;
1028180390633281;-0.1508;9.7016;0.8691;
1028180410631114;-0.1676;9.7064;0.8787;
1028180430628880;-0.1389;9.7064;0.8739;
1028180450626646;-0.1556;9.7136;0.8715;
1028180470624479;-0.1437;9.7255;0.8715;
1028180490622312;-0.1245;9.6968;0.8811;
1028180510620078;-0.1269;9.6944;0.9002;
1028180530617911;-0.1413;9.7064;0.8763;
1028180550615744;-0.1389;9.6968;0.8428;
1028180570613510;-0.1149;9.7040;0.8572;
1028180590611276;-0.1413;9.6968;0.8595;
1028180610609109;-0.1413;9.6920;0.8524;
1028180630606909;-0.1461;9.7016;0.8476;
1028180650604642;-0.1365;9.6992;0.8404;
1028180670602442;-0.1437;9.7112;0.8691;
1028180690600942;-0.1628;9.7064;0.8524;
1028180710598742;-0.1604;9.6992;0.8643;
1028180730596475;-0.1413;9.6801;0.8787;
1028180750594308;-0.1604;9.6968;0.8907;
1028180770592141;-0.1508;9.7064;0.8739;
1028180790589907;-0.1389;9.7016;0.8667;
1028180810587673;-0.1413;9.7016;0.9026;
1028180830585506;-0.1580;9.7088;0.8811;
1028180850584039;-0.1556;9.7136;0.8691;
1028180870582705;-0.1461;9.7160;0.8500;
1028180890581038;-0.1532;9.7136;0.8667;
1028180910578638;-0.1604;9.6944;0.8667;
1028180930576138;-0.1580;9.6920;0.8667;
1028180950573571;-0.1484;9.7088;0.8572;
1028180970571071;-0.1437;9.6920;0.8715;
1028180990568571;-0.1221;9.7040;0.8619;
1028181010566004;-0.1389;9.7016;0.8811;
1028181030563504;-0.1461;9.7279;0.8787;
1028181050561004;-0.1389;9.7064;0.8619;
1028181070558437;-0.1484;9.7184;0.9002;
1028181090555870;-0.1508;9.7112;0.8979;
1028181110553370;-0.1341;9.7064;0.8739;
1028181130550870;-0.1628;9.6992;0.8500;
1028181150548336;-0.1532;9.6920;0.8500;
1028181170545869;-0.1724;9.7040;0.8763;
1028181190543402;-0.1628;9.6920;0.8619;
1028181210540935;-0.1461;9.7208;0.8524;
1028181230538401;-0.1389;9.7112;0.8667;
1028181250535934;-0.1508;9.7184;0.8883;
1028181270532767;-0.1389;9.7064;0.8811;
1028181290530233;-0.1269;9.7064;0.8859;
1028181310526999;-0.1269;9.7016;0.8667;
1028181330524532;-0.1413;9.7112;0.8715;
1028181350522032;-0.1461;9.7160;0.8763;
1028181370520065;-0.1317;9.7064;0.8595;
1028181390517698;-0.1293;9.7184;0.8643;
1028181410515331;-0.1341;9.6920;0.8715;
1028181430512897;-0.1437;9.6992;0.8859;
1028181450510463;-0.1556;9.6968;0.8763;
1028181470508096;-0.1676;9.7184;0.8811;
1028181490505729;-0.1652;9.7040;0.8667;
1028181510502595;-0.1508;9.7088;0.8643;
1028181530500228;-0.1700;9.6896;0.8859;
1028181550497861;-0.1484;9.7016;0.8715;
1028181570495427;-0.1413;9.7040;0.8763;
1028181590492993;-0.1437;9.7016;0.8859;
1028181610490626;-0.1245;9.7064;0.8811;
1028181630488259;-0.1053;9.7040;0.8643;
1028181650485825;-0.1101;9.7255;0.8643;
1028181670483458;-0.1317;9.6992;0.8500;
1028181690481091;-0.1437;9.7112;0.8595;
1028181710478724;-0.1508;9.6920;0.8715;
1028181730476290;-0.1748;9.6968;0.8859;
1028181750473890;-0.1796;9.6920;0.8979;
1028181770471490;-0.1604;9.7016;0.8595;
1028181790469056;-0.1461;9.7112;0.8619;
1028181810466622;-0.1772;9.7160;0.8572;
1028181830464255;-0.1556;9.7136;0.8572;
1028181850461888;-0.1365;9.7208;0.8572;
1028181870460154;-0.1532;9.7088;0.8643;
1028181890457787;-0.1413;9.7016;0.8715;
1028181910456120;-0.1221;9.7016;0.8811;
1028181930453686;-0.1077;9.6968;0.8667;
1028181950451252;-0.1149;9.6992;0.8739;
1028181970448285;-0.1365;9.6968;0.8835;
1028181990445785;-0.1413;9.6896;0.8787;
1028182010443218;-0.1293;9.7040;0.8811;
1028182030440718;-0.1317;9.7088;0.8715;
1028182050438218;-0.1269;9.7112;0.8572;
1028182070435651;-0.1461;9.7303;0.8572;
1028182090433084;-0.1556;9.7088;0.8691;
1028182110431284;-0.1820;9.7088;0.8787;
1028182130428784;-0.1748;9.6968;0.8691;
1028182150426217;-0.1652;9.6992;0.8643;
1028182170423717;-0.1652;9.6848;0.8811;
1028182190421250;-0.1604;9.7016;0.8859;
1028182210418783;-0.1461;9.6992;0.8763;
1028182230416249;-0.1437;9.7279;0.8524;
1028182250413082;-0.1437;9.7160;0.8548;
1028182270409915;-0.1149;9.6920;0.8691;
1028182290407381;-0.1461;9.6944;0.8859;
1028182310404147;-0.1652;9.7136;0.8955;
1028182330401680;-0.1365;9.7184;0.8835;
1028182350399213;-0.1604;9.6944;0.8787;
1028182370395979;-0.1772;9.6944;0.8667;
1028182390393479;-0.1580;9.7160;0.8548;
1028182410391012;-0.1245;9.7160;0.8500;
1028182430388645;-0.1413;9.7088;0.8500;
1028182450386311;-0.1461;9.7064;0.8356;
1028182470384077;-0.1413;9.7184;0.8404;
1028182490381877;-0.1580;9.7136;0.8739;
1028182510379677;-0.1915;9.6968;0.8739;
1028182530377543;-0.1844;9.7040;0.8883;
1028182550375409;-0.1748;9.6992;0.8643;
1028182570373209;-0.1556;9.7208;0.8715;
1028182590371009;-0.1245;9.7327;0.8979;
1028182610368875;-0.1269;9.7591;0.8859;
1028182630366741;-0.1341;9.7232;0.8691;
1028182650364541;-0.1317;9.6920;0.8404;
1028182670362407;-0.1461;9.6801;0.8619;
1028182690360273;-0.1532;9.6944;0.8332;
1028182710358139;-0.1437;9.6968;0.8883;
1028182730355939;-0.1293;9.6801;0.9002;
1028182750353805;-0.1556;9.6920;0.8835;
1028182770351671;-0.1700;9.7040;0.8572;
1028182790349437;-0.1341;9.7184;0.8404;
1028182810347203;-0.1484;9.7255;0.8667;
1028182830345036;-0.1149;9.7399;0.8619;
1028182850343602;-0.1269;9.7303;0.8859;
1028182870342102;-0.1245;9.7160;0.9098;
1028182890339968;-0.1317;9.7040;0.9266;
1028182910338534;-0.1365;9.6896;0.8619;
1028182930336334;-0.1365;9.6848;0.8332;
1028182950334134;-0.1604;9.6872;0.8236;
1028182970332700;-0.1724;9.6657;0.8524;
1028182990330566;-0.1772;9.6944;0.8691;
1028183010328332;-0.1915;9.7112;0.8667;
1028183030325998;-0.1939;9.7208;0.8691;
1028183050323631;-0.1652;9.7232;0.8811;
1028183070321164;-0.1604;9.7327;0.8763;
1028183090318664;-0.1628;9.7232;0.8619;
1028183110316164;-0.1293;9.7232;0.8548;
1028183130313664;-0.1245;9.6920;0.8811;
1028183150311097;-0.1077;9.6944;0.8811;
1028183170308597;-0.1125;9.6968;0.8811;
1028183190306097;-0.1149;9.6944;0.8619;
1028183210303597;-0.1221;9.6848;0.8763;
1028183230301030;-0.1484;9.7112;0.8739;
1028183250297863;-0.1676;9.7040;0.8572;
1028183270294696;-0.1700;9.7112;0.8548;
1028183290291462;-0.1724;9.7160;0.8476;
1028183310288928;-0.1748;9.7136;0.8524;
1028183330286461;-0.1532;9.7184;0.8356;
1028183350283294;-0.1532;9.6920;0.8883;
1028183370280760;-0.1628;9.7016;0.8979;
1028183390278293;-0.1748;9.6801;0.8835;
1028183410275826;-0.1508;9.6896;0.8955;
1028183430273292;-0.1604;9.6944;0.9146;
1028183450270725;-0.1293;9.7112;0.8787;
1028183470268225;-0.1365;9.7399;0.8380;
1028183490265725;-0.1221;9.7303;0.8356;
1028183510263291;-0.1006;9.7016;0.8308;
1028183530260991;-0.0910;9.7160;0.8332;
1028183550258724;-0.0958;9.7136;0.8284;
1028183570256490;-0.1269;9.6848;0.8380;
1028183590254256;-0.1796;9.6944;0.8715;
1028183610252089;-0.1891;9.6896;0.8715;
1028183630249922;-0.2083;9.6801;0.9170;
1028183650247688;-0.2227;9.7016;0.9050;
1028183670245521;-0.2179;9.7040;0.9170;
1028183690243354;-0.2131;9.7279;0.9122;
1028183710241187;-0.1676;9.7255;0.8811;
1028183730238953;-0.1700;9.7375;0.8548;
1028183750236786;-0.0910;9.7064;0.9338;
1028183770234619;-0.0311;9.6968;0.9194;
1028183790232385;-0.0407;9.7447;0.8667;
1028183810230151;-0.1580;9.7112;0.8595;
1028183830227984;-0.0910;9.6992;0.8715;
1028183850226484;-0.0790;9.6848;0.8548;
1028183870224917;-0.0694;9.7184;0.8117;
1028183890223417;-0.1077;9.7184;0.8308;
1028183910221217;-0.1173;9.6992;0.9314;
1028183930218950;-0.1820;9.6872;1.0056;
1028183950217383;-0.2801;9.7184;0.9266;
1028183970215216;-0.2921;9.7543;0.8404;
1028183990213049;-0.2466;9.6848;0.8619;
1028184010210815;-0.1245;9.6824;0.8787;
1028184030208648;-0.1556;9.7351;0.8452;
1028184050206481;-0.1365;9.7303;0.8284;
1028184070204247;-0.1580;9.6968;0.9098;
1028184090202013;-0.1915;9.6705;0.9050;
1028184110199713;-0.1796;9.7351;0.8212;
1028184130197346;-0.1341;9.7184;0.7925;
1028184150194879;-0.0215;9.6777;0.8284;
1028184170192379;0.0024;9.6633;0.8500;
1028184190189879;-0.0694;9.6920;0.8117;
1028184210187379;-0.1341;9.7040;0.8021;
1028184230184812;-0.1772;9.6705;0.9218;
1028184250181612;-0.1868;9.6777;0.9146;
1028184270178412;-0.1963;9.7136;0.9002;
1028184290175145;-0.1915;9.7255;0.9170;
1028184310172578;-0.1652;9.7327;0.9386;
1028184330170078;-0.1987;9.7447;0.8883;
1028184350167578;-0.2346;9.7519;0.8548;
1028184370165044;-0.2227;9.7160;0.8715;
1028184390161877;-0.1724;9.6992;0.8428;
1028184410159410;-0.1580;9.6753;0.8356;
1028184430156876;-0.1077;9.6872;0.8595;
1028184450154342;-0.0766;9.6633;0.8572;
1028184470151875;-0.0575;9.6609;0.8907;
1028184490149408;-0.0934;9.6705;0.9026;
1028184510146874;-0.1293;9.7303;0.8955;
1028184530144407;-0.1221;9.7662;0.8236;
1028184550141940;-0.0982;9.7758;0.8715;
1028184570139373;-0.1341;9.7279;0.8595;
1028184590136839;-0.1389;9.7351;0.8787;
1028184610134405;-0.1748;9.6801;0.8835;
1028184630132038;-0.1700;9.6824;0.9026;
1028184650129604;-0.2035;9.6729;0.9026;
1028184670127237;-0.1844;9.6992;0.8787;
1028184690124870;-0.1724;9.6968;0.8595;
1028184710122503;-0.1676;9.7016;0.8787;
1028184730120069;-0.1317;9.7327;0.8308;
1028184750117702;-0.1221;9.7327;0.8332;
1028184770115335;-0.1461;9.7184;0.8619;
1028184790112901;-0.1389;9.7160;0.8811;
1028184810110467;-0.0958;9.7327;0.8572;
1028184830108100;-0.0838;9.7136;0.8404;
1028184850106433;-0.1365;9.6657;0.8979;
1028184870104699;-0.1700;9.6705;0.9242;
1028184890103032;-0.1820;9.7136;0.8572;
1028184910100665;-0.2203;9.7303;0.8284;
1028184930098231;-0.2514;9.6824;0.8931;
1028184950095797;-0.2562;9.7016;0.8811;
1028184970093397;-0.1820;9.7351;0.8212;
1028184990091697;-0.1437;9.7255;0.8595;
1028185010089263;-0.1532;9.6992;0.8715;
1028185030086896;-0.1101;9.7471;0.8667;
1028185050084529;-0.1077;9.7136;0.8428;
1028185070082095;-0.1461;9.6585;0.8859;
1028185090079661;-0.1293;9.6585;0.9409;
1028185110077294;-0.0670;9.7064;0.9026;
1028185130074927;-0.0575;9.7327;0.8883;
1028185150072493;-0.0934;9.7064;0.8619;
1028185170070126;-0.1053;9.7088;0.8308;
1028185190067726;-0.0886;9.7567;0.7997;
1028185210065292;-0.1461;9.7136;0.8260;
1028185230062725;-0.1844;9.6944;0.8595;
1028185250059525;-0.1963;9.7136;0.8595;
1028185270056325;-0.1772;9.7232;0.8476;
1028185290052825;-0.1868;9.7040;0.8907;
1028185310049558;-0.2035;9.6729;0.9050;
1028185330047058;-0.1868;9.6992;0.8979;
1028185350044558;-0.1676;9.7184;0.8715;
1028185370041991;-0.1461;9.7160;0.8979;
1028185390039491;-0.1556;9.7016;0.8835;
1028185410037024;-0.1197;9.7160;0.8595;
1028185430034490;-0.0910;9.7255;0.8428;
1028185450031956;-0.0910;9.6872;0.8548;
1028185470029489;-0.1365;9.7040;0.8907;
1028185490027022;-0.1245;9.7088;0.8595;
1028185510024488;-0.1580;9.7064;0.8452;
1028185530022021;-0.1461;9.7088;0.8643;
1028185550019554;-0.1724;9.7016;0.8595;
1028185570017087;-0.1676;9.7064;0.8428;
1028185590014553;-0.1437;9.7184;0.8859;
1028185610012053;-0.1437;9.6920;0.8691;
1028185630009553;-0.1868;9.6896;0.8643;
1028185650007119;-0.1844;9.7064;0.8715;
1028185670004819;-0.1820;9.6824;0.8955;
1028185690002552;-0.1508;9.7064;0.8883;
1028185710000318;-0.1461;9.6968;0.8667;
1028185729998084;-0.1461;9.7088;0.8595;
1028185749995917;-0.1341;9.7088;0.8380;
1028185769993750;-0.1173;9.6992;0.8524;
1028185789991516;-0.1461;9.7136;0.8452;
1028185809989282;-0.1461;9.7112;0.8500;
1028185829987115;-0.1413;9.6920;0.8787;
1028185849985648;-0.1437;9.6944;0.8667;
1028185869984114;-0.1461;9.7064;0.8643;
1028185889982880;-0.1413;9.6968;0.8619;
1028185909981413;-0.1461;9.6992;0.8835;
1028185929979179;-0.1437;9.7279;0.8667;
1028185949976945;-0.1221;9.7375;0.8667;
1028185969974778;-0.1341;9.7232;0.8739;
1028185989972611;-0.1125;9.7064;0.8643;
1028186009970344;-0.1149;9.7112;0.8691;
1028186029968144;-0.1125;9.7064;0.8643;
1028186049965944;-0.1269;9.6824;0.8883;
1028186069963744;-0.1389;9.6824;0.9050;
1028186089961477;-0.1341;9.6944;0.8835;
1028186109959277;-0.1915;9.6801;0.8739;
1028186129957110;-0.2155;9.7160;0.9074;
1028186149954876;-0.2322;9.7016;0.8907;
1028186169952642;-0.2466;9.7064;0.8380;
1028186189950475;-0.2346;9.7136;0.8524;
1028186209948308;-0.1891;9.7255;0.9002;
1028186229946074;-0.2059;9.7184;0.8883;
1028186249943074;-0.1628;9.7112;0.8595;
1028186269940007;-0.1293;9.7064;0.8595;
1028186289937540;-0.1341;9.7040;0.8715;
1028186309935040;-0.1101;9.7136;0.8428;
1028186329932540;-0.0862;9.7016;0.8524;
1028186349930040;-0.0575;9.7088;0.8548;
1028186369927473;-0.0599;9.7136;0.8595;
1028186389924973;-0.0670;9.7040;0.8212;
1028186409922473;-0.0910;9.7064;0.8356;
1028186429919906;-0.1437;9.6777;0.8619;
1028186449917339;-0.1628;9.7040;0.8955;
1028186469914839;-0.1820;9.6801;0.8715;
1028186489912339;-0.1796;9.6896;0.8931;
1028186509909772;-0.1963;9.6801;0.8835;
1028186529907305;-0.2131;9.7255;0.8931;
1028186549904838;-0.2131;9.7327;0.8572;
1028186569935638;-0.2203;9.7303;0.8572;
1028186589966438;-0.1891;9.7375;0.8691;
1028186609997304;-0.1580;9.7327;0.8524;
1028186630028170;-0.1149;9.7184;0.8524;
1028186650058970;-0.1149;9.6896;0.8715;
1028186670089770;-0.1077;9.6968;0.8619;
1028186690120636;-0.0982;9.6896;0.8667;
1028186710151436;-0.0982;9.7088;0.8763;
1028186730182236;-0.1006;9.6848;0.8763;
1028186750213136;-0.1077;9.6968;0.8739;
1028186770244102;-0.1125;9.7088;0.8500;
1028186790275002;-0.1269;9.6872;0.8619;
1028186810305902;-0.1365;9.7064;0.8955;
1028186830336868;-0.1532;9.6992;0.8955;
1028186850368534;-0.1796;9.7088;0.8548;
1028186870400134;-0.1820;9.7136;0.8619;
1028186890431100;-0.2131;9.7112;0.8763;
1028186910462066;-0.1891;9.7136;0.8548;
1028186930492966;-0.1652;9.7112;0.8643;
1028186950523866;-0.1796;9.6944;0.8691;
1028186970554832;-0.1796;9.6872;0.8739;
1028186990585798;-0.1437;9.6777;0.8691;
1028187010616698;-0.1365;9.6872;0.8787;
1028187030647664;-0.1173;9.6944;0.8667;
1028187050678630;-0.1149;9.7136;0.8667;
