TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1028736389449998;1605969444999;48.815833114245;9.227432470773;272.8932;9.0489;342.7158;3.00000000;3.00000000;0.01491129;1.00000000;
1028737379741651;1605969445999;48.815910786830;9.227396450419;273.1733;9.0294;342.9591;3.00000000;3.00000000;0.01434063;1.00000000;
1028738379653035;1605969446999;48.815989152149;9.227358495071;273.4168;9.1231;342.1050;3.00000000;3.00000000;0.01465950;1.00000000;
1028739357126149;1605969447999;48.816068671867;9.227316966904;273.7929;9.3967;340.9756;3.00000000;3.00000000;0.01472713;1.12411702;
1028740369285649;1605969448999;48.816149784028;9.227262621231;274.1142;9.8410;336.1789;3.00000000;3.00000000;0.01468156;2.33024716;
1028741380408956;1605969449999;48.816230004031;9.227192067896;274.3817;10.3120;329.8136;3.00000000;3.00000000;0.01469540;1.00000000;
1028742368431686;1605969450999;48.816309639697;9.227108164981;274.6850;10.7466;325.3410;3.00000000;3.00000000;0.01441910;1.00000000;
1028743372208647;1605969451999;48.816390623308;9.227018095687;275.0448;11.2095;323.8357;3.00000000;3.00000000;0.01460688;1.00000000;
1028744371974107;1605969452999;48.816471128889;9.226926717347;275.4328;11.1681;323.8028;3.00000000;3.00000000;0.01453673;1.00000000;
1028745389244453;1605969453999;48.816554279945;9.226832338741;275.7277;11.5619;323.2303;3.00000000;3.00000000;0.01462703;1.00000000;
1028746372020491;1605969454999;48.816640621928;9.226735026810;276.0156;12.0379;323.3961;3.00000000;3.00000000;0.01762068;1.00000000;
1028747388198221;1605969455999;48.816727365710;9.226637174231;276.1333;12.0378;323.3991;3.00000000;3.00000000;0.01750128;1.00000000;
1028748370752412;1605969456999;48.816813387149;9.226539559973;276.1809;11.9487;323.1616;3.00000000;3.00000000;0.01391691;1.00000000;
1028749363723681;1605969457999;48.816899529744;9.226441279672;276.1367;11.9646;323.1590;3.00000000;3.00000000;0.01451962;1.00000000;
1028750384218719;1605969458999;48.816985800288;9.226342542417;276.0145;12.0208;323.1444;3.00000000;3.00000000;0.01444168;1.30832469;
1028751386971679;1605969459999;48.817071838548;9.226244445111;275.7551;11.9797;323.2346;3.00000000;3.00000000;0.01433963;1.00000000;
1028752392639448;1605969460999;48.817157865118;9.226147104511;275.4739;11.9445;323.3736;3.00000000;3.00000000;0.01433743;1.00000000;
1028753367571870;1605969461999;48.817244750525;9.226049437796;275.0001;12.0270;323.3731;3.00000000;3.00000000;0.01433343;1.00000000;
1028754377417023;1605969462999;48.817332547527;9.225951063244;274.4335;12.1456;323.5716;3.00000000;3.00000000;0.01461826;2.37490702;
1028755377817792;1605969463999;48.817422964212;9.225853328046;273.8390;12.3470;324.5512;3.00000000;3.00000000;0.01448426;1.00000000;
1028756374129060;1605969464999;48.817515095703;9.225758626385;273.2095;12.4118;325.8702;3.00000000;3.00000000;0.01436737;1.00000000;
1028757389354983;1605969465999;48.817603481786;9.225669209746;272.6330;11.8090;325.8629;3.00000000;3.00000000;0.01798408;1.09438705;
1028758382161059;1605969466999;48.817683738295;9.225587756877;272.0745;10.7607;326.2430;3.00000000;3.00000000;0.01768003;1.39861929;
1028759381274751;1605969467999;48.817753848158;9.225517728016;271.5863;9.3575;326.6424;3.00000000;3.00000000;0.01765439;1.51344812;
1028760380213019;1605969468999;48.817813253654;9.225457610117;271.2264;7.9393;326.6454;3.00000000;3.00000000;0.01593317;5.17455482;
1028761376187057;1605969469999;48.817861363278;9.225410118654;270.8725;6.3734;326.6470;3.00000000;3.00000000;0.01467477;6.47928143;
1028762378481018;1605969470999;48.817899152861;9.225372515082;270.6079;5.0357;326.7270;2.00000000;3.00000000;0.01440973;1.31929767;
1028763376014017;1605969471999;48.817929115411;9.225340824333;270.1195;4.0568;326.7300;2.00000000;3.00000000;0.01442496;1.90051281;
1028764381709324;1605969472999;48.817950768647;9.225319375641;270.0025;2.8706;326.7478;2.00000000;3.00000000;0.01609888;16.76712227;
1028765367675631;1605969473999;48.817958897206;9.225311195827;269.9667;1.1294;327.0504;2.00000000;3.00000000;0.01445665;44.90000153;
1028766381204399;1605969474999;48.817958897206;9.225311195827;269.9608;0.0000;327.0504;2.00000000;3.00000000;0.01776032;44.90000153;
1028767367311668;1605969475999;48.817958897206;9.225311195827;269.9867;0.0000;327.0504;2.00000000;3.00000000;0.01442085;44.90000153;
1028768387329244;1605969476999;48.817958897206;9.225311195827;269.9789;0.0000;327.0504;2.00000000;3.00000000;0.01444733;44.90000153;
1028769397116166;1605969477999;48.817958897206;9.225311195827;269.9361;0.0000;327.0504;2.00000000;3.00000000;0.01462771;44.90000153;
1028770368158127;1605969478999;48.817958897206;9.225311195827;269.9706;0.0000;327.0504;2.00000000;3.00000000;0.01524351;44.90000153;
1028771370200473;1605969479999;48.817958897206;9.225311195827;269.9469;0.0000;327.0504;2.00000000;3.00000000;0.01340726;44.90000153;
1028772391768780;1605969480999;48.817958897206;9.225311195827;269.9530;0.0000;327.0504;2.00000000;3.00000000;0.01453054;44.90000153;
1028773363735971;1605969481999;48.817958897206;9.225311195827;269.9717;0.0000;327.0504;2.00000000;3.00000000;0.01444781;44.90000153;
1028774389293278;1605969482999;48.817958897206;9.225311195827;269.9567;0.0000;327.0504;2.00000000;3.00000000;0.01445273;44.90000153;
1028775365832893;1605969483999;48.817958897206;9.225311195827;269.9483;0.0000;327.0504;2.00000000;3.00000000;0.01490113;44.90000153;
1028776372475085;1605969484999;48.817958897206;9.225311195827;269.9802;0.0000;327.0504;2.00000000;3.00000000;0.01475496;44.90000153;
1028777375008045;1605969485999;48.817958897206;9.225311195827;270.0200;0.0000;327.0504;2.00000000;3.00000000;0.01444320;44.90000153;
1028778369976352;1605969486999;48.817958897206;9.225311195827;270.0007;0.0000;327.0504;2.00000000;3.00000000;0.01452344;44.90000153;
1028779384641698;1605969487999;48.817958897206;9.225311195827;269.9839;0.0000;327.0504;2.00000000;3.00000000;0.01452439;44.90000153;
1028780369202236;1605969488999;48.817958897206;9.225311195827;269.9751;0.0000;327.0504;2.00000000;3.00000000;0.01516752;44.90000153;
1028781381543004;1605969489999;48.817958897206;9.225311195827;269.9658;0.0000;327.0504;2.00000000;3.00000000;0.01444269;44.90000153;
1028782363930503;1605969490999;48.817958897206;9.225311195827;269.9429;0.0000;327.0504;2.00000000;3.00000000;0.01441490;44.90000153;
1028783376765733;1605969491999;48.817958897206;9.225311195827;269.9354;0.0000;327.0504;2.00000000;3.00000000;0.01474755;44.90000153;
1028784374282694;1605969492999;48.817958897206;9.225311195827;269.9479;0.0000;327.0504;2.00000000;3.00000000;0.01452140;44.90000153;
1028785376607655;1605969493999;48.817958897206;9.225311195827;269.9366;0.0000;327.0504;2.00000000;3.00000000;0.01444559;44.90000153;
1028786384918924;1605969494999;48.817958897206;9.225311195827;269.9363;0.0000;327.0504;2.00000000;3.00000000;0.01452356;44.90000153;
1028787383241577;1605969495999;48.817958897206;9.225311195827;269.9070;0.0000;327.0504;2.00000000;3.00000000;0.01519047;44.90000153;
1028788373078230;1605969496999;48.817958897206;9.225311195827;269.9381;0.0000;327.0504;2.00000000;3.00000000;0.01452703;44.90000153;
1028789372474883;1605969497999;48.817958897206;9.225311195827;269.9432;0.0000;327.0504;2.00000000;3.00000000;0.01452816;44.90000153;
1028790366435151;1605969498999;48.817958897206;9.225311195827;269.9480;0.0000;327.0504;2.00000000;3.00000000;0.01779757;44.90000153;
1028791355829074;1605969499999;48.817958897206;9.225311195827;269.9537;0.0000;327.0504;2.00000000;3.00000000;0.01873624;44.90000153;
1028792405161227;1605969500999;48.817958897206;9.225311195827;269.9227;0.0000;327.0504;2.00000000;3.00000000;0.01766866;44.90000153;
1028793373728034;1605969501999;48.817958897206;9.225311195827;269.8965;0.0000;327.0504;2.00000000;3.00000000;0.01446218;44.90000153;
1028794361957572;1605969502999;48.817958897206;9.225311195827;269.8629;0.0000;327.0504;2.00000000;3.00000000;0.01448156;44.90000153;
1028795362102263;1605969503999;48.817958897206;9.225311195827;269.8315;0.0000;327.0504;2.00000000;3.00000000;0.01448475;44.90000153;
1028796379433109;1605969504999;48.817958897206;9.225311195827;269.8251;0.0000;327.0504;2.00000000;3.00000000;0.01441809;44.90000153;
1028797364059839;1605969505999;48.817958897206;9.225311195827;269.8080;0.0000;327.0504;2.00000000;3.00000000;0.01446944;44.90000153;
1028798373393761;1605969506999;48.817958897206;9.225311195827;269.7859;0.0000;327.0504;2.00000000;3.00000000;0.01499341;44.90000153;
1028799372820145;1605969507999;48.817958897206;9.225311195827;269.7812;0.0000;327.0504;2.00000000;3.00000000;0.01514074;44.90000153;
1028800381699067;1605969508999;48.817958897206;9.225311195827;269.7876;0.0000;327.0504;2.00000000;3.00000000;0.01503317;44.90000153;
1028801362996490;1605969509999;48.817958897206;9.225311195827;269.7625;0.0000;327.0504;2.00000000;3.00000000;0.01456419;44.90000153;
1028802375741066;1605969510999;48.817958897206;9.225311195827;269.7398;0.0000;327.0504;2.00000000;3.00000000;0.01775009;44.90000153;
1028803368661450;1605969511999;48.817958897206;9.225311195827;269.7388;0.0000;327.0504;2.00000000;3.00000000;0.01782364;44.90000153;
1028804372061988;1605969512999;48.817958897206;9.225311195827;269.7524;0.0000;327.0504;2.00000000;3.00000000;0.01782675;44.90000153;
1028805375494602;1605969513999;48.817958897206;9.225311195827;269.7810;0.0000;327.0504;2.00000000;3.00000000;0.01794467;44.90000153;
1028806385371602;1605969514999;48.817958897206;9.225311195827;269.7691;0.0000;327.0504;2.00000000;3.00000000;0.01792339;44.90000153;
1028807369197909;1605969515999;48.817958897206;9.225311195827;269.7704;0.0000;327.0504;2.00000000;3.00000000;0.01455070;44.90000153;
1028808356511639;1605969516999;48.817958897206;9.225311195827;269.7688;0.0000;327.0504;2.00000000;3.00000000;0.01460251;44.90000153;
1028809372596676;1605969517999;48.817958897206;9.225311195827;269.7715;0.0000;327.0504;2.00000000;3.00000000;0.01448783;44.90000153;
1028810368877599;1605969518999;48.817958897206;9.225311195827;269.7692;0.0000;327.0504;2.00000000;3.00000000;0.01451029;44.90000153;
1028811364876944;1605969519999;48.817958897206;9.225311195827;269.7872;0.0000;327.0504;2.00000000;3.00000000;0.01775731;44.90000153;
1028812384067982;1605969520999;48.817958897206;9.225311195827;269.8154;0.0000;327.0504;2.00000000;3.00000000;0.01769091;44.90000153;
1028813376065597;1605969521999;48.817958897206;9.225311195827;269.8200;0.0000;327.0504;2.00000000;3.00000000;0.01799948;44.90000153;
1028814360985596;1605969522999;48.817958897206;9.225311195827;269.8364;0.0000;327.0504;2.00000000;3.00000000;0.01585253;44.90000153;
1028815390129941;1605969523999;48.817958897206;9.225311195827;269.8449;0.0000;327.0504;2.00000000;3.00000000;0.01664095;44.90000153;
1028816370153210;1605969524999;48.817958897206;9.225311195827;269.8219;0.0000;327.0504;2.00000000;3.00000000;0.01635282;44.90000153;
1028817376678363;1605969525999;48.817958897206;9.225311195827;269.8315;0.0000;327.0504;2.00000000;3.00000000;0.01642841;44.90000153;
1028818373088939;1605969526999;48.817958897206;9.225311195827;269.8100;0.0000;327.0504;2.00000000;3.00000000;0.01625503;44.90000153;
1028819375994285;1605969527999;48.817958897206;9.225311195827;269.7901;0.0000;327.0504;2.00000000;3.00000000;0.01484857;44.90000153;
1028820370767553;1605969528999;48.817958897206;9.225311195827;269.8404;0.0000;327.0504;2.00000000;3.00000000;0.01659322;44.90000153;
1028821367056591;1605969529999;48.817958897206;9.225311195827;269.8596;0.0000;327.0504;2.00000000;3.00000000;0.01459771;44.90000153;
1028822385768052;1605969530999;48.817958897206;9.225311195827;269.8854;0.0000;327.0504;2.00000000;3.00000000;0.01457938;44.90000153;
1028823365860936;1605969531999;48.817958897206;9.225311195827;269.9046;0.0000;327.0504;2.00000000;3.00000000;0.01462645;44.90000153;
1028824397264781;1605969532999;48.817958897206;9.225311195827;269.8931;0.0000;327.0504;2.00000000;3.00000000;0.01458822;44.90000153;
1028825380149780;1605969533999;48.817958897206;9.225311195827;269.9019;0.0000;327.0504;2.00000000;3.00000000;0.01461975;44.90000153;
1028826383688087;1605969534999;48.817958897206;9.225311195827;269.9101;0.0000;327.0504;2.00000000;3.00000000;0.01460126;44.90000153;
1028827385701240;1605969535999;48.817958897206;9.225311195827;269.9029;0.0000;327.0504;2.00000000;3.00000000;0.01460968;44.90000153;
1028828371234240;1605969536999;48.817958897206;9.225311195827;269.9070;0.0000;327.0504;2.00000000;3.00000000;0.01456814;44.90000153;
1028829380121700;1605969537999;48.817958897206;9.225311195827;269.8667;0.0000;327.0504;2.00000000;3.00000000;0.01442735;44.90000153;
1028830379761277;1605969538999;48.817958897206;9.225311195827;269.8329;0.0000;327.0504;2.00000000;3.00000000;0.01595397;44.90000153;
1028831380691122;1605969539999;48.817964732709;9.225307277535;269.7951;0.4102;326.0276;2.00000000;3.00000000;0.01442687;20.38835335;
1028832368549391;1605969540999;48.817980603578;9.225291451324;269.7527;2.1085;326.4698;2.00000000;3.00000000;0.01444059;20.85153389;
1028833371083544;1605969541999;48.818007885678;9.225263569219;269.7327;3.6388;325.8323;2.00000000;3.00000000;0.01443174;8.71140099;
1028834372974543;1605969542999;48.818039576398;9.225230677037;269.6545;4.2499;325.5273;2.00000000;3.00000000;0.01632584;6.82280159;
1028835374531042;1605969543999;48.818075187218;9.225193669805;269.6044;4.8003;325.5748;2.00000000;3.00000000;0.01442802;4.16776180;
1028836374120542;1605969544999;48.818116003441;9.225148015231;269.4766;5.6387;323.4565;2.00000000;3.00000000;0.01440575;1.50445580;
1028837380460118;1605969545999;48.818156644591;9.225091841599;269.4512;6.1061;317.5833;2.00000000;3.00000000;0.01580519;1.52094531;
1028838364818771;1605969546999;48.818190412622;9.225021829837;269.4229;6.3493;306.0349;2.00000000;3.00000000;0.01442809;5.33948946;
1028839365534770;1605969547999;48.818213119238;9.224939024538;269.4552;6.5631;292.5267;2.00000000;3.00000000;0.01438044;1.75232148;
1028840371859462;1605969548999;48.818223443535;9.224847012132;269.2988;6.8351;279.6090;2.00000000;3.00000000;0.01439881;1.54212761;
1028841366841692;1605969549999;48.818221796738;9.224750262438;269.3470;7.0841;268.5236;2.00000000;3.00000000;0.01440298;3.72325301;
1028842369628614;1605969550999;48.818202781619;9.224649793357;269.3573;7.6486;253.9543;2.00000000;3.00000000;0.01582744;3.77129889;
1028843372562998;1605969551999;48.818162399340;9.224554023099;269.3922;8.3342;237.3546;2.00000000;3.00000000;0.01773552;1.00000000;
1028844376218690;1605969552999;48.818103128768;9.224464883197;269.4354;9.2861;224.7441;2.00000000;3.00000000;0.01596600;1.00000000;
1028845376412151;1605969553999;48.818031871849;9.224370325124;269.4195;10.5339;221.1838;2.00000000;3.00000000;0.01600343;1.35901737;
1028846371469073;1605969554999;48.817956265627;9.224270429344;269.4279;11.1516;220.9728;1.50000000;3.00000000;0.01589630;1.11088979;
1028847378750957;1605969555999;48.817873495433;9.224162974048;269.3438;12.1084;220.5483;1.50000000;3.00000000;0.01605327;1.34124732;
1028848389028533;1605969556999;48.817784368843;9.224047933964;269.3396;13.0057;220.3802;1.50000000;3.00000000;0.01604507;1.42700481;
1028849368806379;1605969557999;48.817693582799;9.223933768360;269.2450;13.1157;219.8389;1.50000000;3.00000000;0.01585167;1.00000000;
1028850365733839;1605969558999;48.817601417161;9.223818957359;269.1360;13.2603;219.8466;1.50000000;3.00000000;0.01589472;1.00000000;
1028851364476608;1605969559999;48.817509329523;9.223702586204;269.0500;13.3347;219.7588;1.50000000;3.00000000;0.01600642;1.00000000;
1028852372336453;1605969560999;48.817419242186;9.223585790294;269.0053;13.1811;220.5010;1.50000000;3.00000000;0.01508241;1.00000000;
1028853370135953;1605969561999;48.817331645676;9.223465532527;268.9586;13.1357;222.1470;1.50000000;3.00000000;0.01570282;1.00000000;
1028854365011221;1605969562999;48.817247468441;9.223341936930;268.8947;13.0240;224.0354;1.50000000;3.00000000;0.01593796;1.00000000;
1028855370329605;1605969563999;48.817165970485;9.223211769595;268.8418;13.1498;226.4403;1.50000000;3.00000000;0.01583337;1.00000000;
1028856368406527;1605969564999;48.817087403571;9.223074950577;268.8021;13.2928;228.8882;1.50000000;3.00000000;0.01597072;1.62055051;
1028857373980873;1605969565999;48.817011986785;9.222933926072;268.6857;13.3126;230.9391;1.50000000;3.00000000;0.01597196;1.00000000;
1028858369438987;1605969566999;48.816939568296;9.222785817954;268.7431;13.5074;233.4644;1.50000000;3.00000000;0.01597151;1.11602604;
1028859388758102;1605969567999;48.816870095730;9.222631308435;268.6259;13.6948;235.7059;1.50000000;3.00000000;0.01637775;1.00000000;
1028860382684448;1605969568999;48.816802685927;9.222471776146;268.6274;13.8802;237.3683;1.50000000;3.00000000;0.01596503;1.00000000;
1028861369797678;1605969569999;48.816736502426;9.222308560815;268.6507;14.0332;238.4159;1.50000000;3.00000000;0.01788572;1.00000000;
1028862373562177;1605969570999;48.816671607762;9.222145465456;268.7410;13.9548;238.8843;1.50000000;3.00000000;0.01861088;1.00000000;
1028863358567792;1605969571999;48.816610331358;9.221982963790;268.8991;13.7210;240.2042;1.50000000;3.00000000;0.01783932;1.00000000;
1028864366101060;1605969572999;48.816551494145;9.221820225904;269.0472;13.5996;241.2403;1.50000000;3.00000000;0.01784127;1.00000000;
1028865362333444;1605969573999;48.816492740372;9.221656646715;269.1680;13.6526;241.2374;1.50000000;3.00000000;0.01776809;1.00000000;
1028866365049712;1605969574999;48.816433863746;9.221494887841;269.3308;13.5364;241.0961;1.50000000;3.00000000;0.01842488;1.00000000;
1028867368422866;1605969575999;48.816374901984;9.221337517285;269.5023;13.2595;240.3968;1.50000000;3.00000000;0.01871604;1.00000000;
